PM,Lat,Lot
6.42606974,60.18840027,24.99988937
1.60952497,60.18840027,25.00169563
17.72815132,60.18840027,25.00350189
12.35285950,60.18840027,25.00530815
10.19034004,60.18840027,25.00711632
8.48847294,60.18840027,25.00892258
5.40051985,60.18840027,25.01072884
8.96629906,60.18840027,25.01253510
9.86549377,60.18840027,25.01434135
9.64321899,60.18840027,25.01614761
4.69397974,60.18840027,25.02698708
13.97867012,60.18840027,25.02879333
3.11287308,60.18840027,25.03060150
2.29592991,60.18840027,25.03240776
2.85832715,60.18840027,25.03421402
2.29752970,60.18840027,25.03602028
3.16967940,60.18840027,25.03782654
4.96326208,60.18840027,25.03963280
12.78936672,60.18840027,25.04144096
2.41103482,60.18840027,25.05769920
2.53582716,60.18840027,25.05950546
11.11722469,60.18930054,24.86801147
10.93745708,60.18930054,24.87343025
9.14610577,60.18930054,24.87523651
9.82530689,60.18930054,24.87704277
4.19846392,60.18930054,24.88788223
4.04117584,60.18930054,24.88968849
20.08164024,60.18930054,24.89149666
21.10460472,60.18930054,24.89330292
22.19414520,60.18930054,24.90052795
10.67981339,60.18930054,24.90233612
4.82122707,60.18930054,24.90414238
5.21926117,60.18930054,24.90775490
24.58790588,60.18930054,24.90956116
11.34240055,60.18930054,24.91136742
6.86001253,60.18930054,24.91317368
13.74778271,60.18930054,24.91498184
23.21453667,60.18930054,24.91678810
19.26015091,60.18930054,24.91859436
27.07773972,60.18930054,24.92040062
11.00692463,60.18930054,24.92220688
10.30416298,60.18930054,24.92582130
13.87901783,60.18930054,24.92943382
12.46997833,60.18930054,24.93304634
23.41590881,60.18930054,24.93485260
12.88988590,60.18930054,24.93665886
29.55651855,60.18930054,24.93846703
34.36213303,60.18930054,24.94027328
34.80477905,60.18930054,24.94388580
7.81848860,60.18930054,24.94569206
14.78024673,60.18930054,24.94749832
4.79215813,60.18930054,24.94930649
19.34190941,60.18930054,24.95111275
7.02852488,60.18930054,24.95291901
8.46556377,60.18930054,24.95472527
7.55219507,60.18930054,24.95653152
9.23158836,60.18930054,24.95833778
2.79282570,60.18930054,24.96014595
8.38449669,60.18930054,24.96195221
8.82828140,60.18930054,24.96375847
9.90786076,60.18930054,24.96556473
9.03061008,60.18930054,24.96737099
6.02024317,60.18930054,24.96917725
11.99391460,60.18930054,24.97098351
14.56493950,60.18930054,24.97279167
3.93594527,60.18930054,24.97459793
13.00547504,60.18930054,24.97821045
5.28549957,60.18930054,24.98363113
4.26138878,60.18930054,24.98543739
5.99565840,60.18930054,25.00350189
6.08257294,60.18930054,25.00530815
19.35589790,60.18930054,25.00711632
12.79468822,60.18930054,25.00892258
5.92018938,60.18930054,25.01072884
12.26704788,60.18930054,25.01253510
8.46886921,60.18930054,25.01434135
9.76668644,60.18930054,25.01614761
4.07539034,60.18930054,25.01795578
17.41971588,60.18930054,25.02518082
12.35377693,60.18930054,25.02698708
5.11921740,60.18930054,25.03060150
0.96502644,60.18930054,25.03240776
18.67605400,60.18930054,25.03421402
7.14336061,60.18930054,25.03602028
3.90544009,60.18930054,25.03782654
8.42611027,60.18930054,25.03963280
12.21706009,60.18930054,25.04144096
3.64941692,60.18930054,25.05047226
3.21831107,60.18930054,25.05227852
16.86608124,60.18930054,25.05408669
56.69146729,60.19020462,24.87343025
6.14358568,60.19020462,24.87704277
11.46981716,60.19020462,24.88788223
3.05768466,60.19020462,24.88968849
10.76395416,60.19020462,24.89149666
15.16175842,60.19020462,24.89510918
4.12638187,60.19020462,24.89691544
1.51434708,60.19020462,24.89872169
10.13421726,60.19020462,24.90052795
6.49650669,60.19020462,24.90233612
15.21803951,60.19020462,24.90414238
4.42205524,60.19020462,24.90594864
4.75743055,60.19020462,24.90775490
4.11122894,60.19020462,24.90956116
7.01347780,60.19020462,24.91136742
27.31645393,60.19020462,24.91317368
18.17293930,60.19020462,24.91498184
32.68137360,60.19020462,24.91678810
15.78843117,60.19020462,24.91859436
9.71896648,60.19020462,24.92040062
16.37597275,60.19020462,24.92220688
16.87662888,60.19020462,24.92762756
21.02639580,60.19020462,24.93124008
58.08100891,60.19020462,24.93304634
25.84995651,60.19020462,24.93485260
33.70670700,60.19020462,24.93665886
31.39714432,60.19020462,24.94027328
22.20178223,60.19020462,24.94388580
5.28900957,60.19020462,24.94569206
5.96481323,60.19020462,24.94749832
12.60313416,60.19020462,24.94930649
14.49633312,60.19020462,24.95111275
7.06154919,60.19020462,24.95291901
0.62821358,60.19020462,24.95653152
0.70290673,60.19020462,24.95833778
2.05975389,60.19020462,24.96014595
1.44511962,60.19020462,24.96195221
7.30691147,60.19020462,24.96375847
3.74840164,60.19020462,24.96556473
5.01470709,60.19020462,24.96737099
4.27998352,60.19020462,24.96917725
45.59588623,60.19020462,24.97279167
2.74596214,60.19020462,24.97459793
2.43552256,60.19020462,24.97640419
8.42576027,60.19020462,24.97821045
12.43514919,60.19020462,25.00169563
2.38929605,60.19020462,25.00711632
6.45167398,60.19020462,25.01072884
18.18158340,60.19020462,25.01434135
6.97463465,60.19020462,25.01614761
11.84536934,60.19020462,25.01795578
14.52136803,60.19020462,25.01976204
14.99219131,60.19020462,25.02518082
4.97638130,60.19020462,25.03240776
3.04203486,60.19020462,25.03602028
4.11416721,60.19020462,25.03782654
7.27861786,60.19020462,25.03963280
6.45995808,60.19020462,25.04685974
5.42724371,60.19020462,25.04866600
14.51331329,60.19020462,25.05047226
6.74573469,60.19020462,25.05408669
3.07459927,60.19020462,25.05769920
3.38252211,60.19110489,24.87343025
14.21754837,60.19110489,24.87704277
5.27514458,60.19110489,24.88426971
2.47171354,60.19110489,24.88788223
3.22746253,60.19110489,24.89330292
9.07188225,60.19110489,24.89872169
8.90044594,60.19110489,24.90052795
15.11605740,60.19110489,24.90233612
15.70754719,60.19110489,24.90414238
8.41658306,60.19110489,24.90594864
17.59440231,60.19110489,24.90775490
12.69939423,60.19110489,24.90956116
17.38984489,60.19110489,24.91136742
21.21230316,60.19110489,24.91317368
7.98054504,60.19110489,24.91498184
19.48129082,60.19110489,24.91678810
16.48726463,60.19110489,24.92040062
13.23548317,60.19110489,24.92220688
13.63447762,60.19110489,24.92401314
24.13276863,60.19110489,24.92582130
50.15813065,60.19110489,24.92762756
16.00776863,60.19110489,24.93304634
18.39796448,60.19110489,24.93485260
16.14035606,60.19110489,24.93846703
7.47992468,60.19110489,24.94027328
25.45867538,60.19110489,24.94207954
8.08502388,60.19110489,24.94388580
11.23243332,60.19110489,24.94569206
25.92189980,60.19110489,24.94749832
5.07154703,60.19110489,24.94930649
14.30949211,60.19110489,24.95111275
0.45982477,60.19110489,24.95291901
1.53573489,60.19110489,24.95472527
2.14827919,60.19110489,24.95653152
6.09865141,60.19110489,24.95833778
5.22615910,60.19110489,24.96014595
9.86363983,60.19110489,24.96195221
5.88162708,60.19110489,24.96375847
1.40410161,60.19110489,24.96556473
1.68397892,60.19110489,24.96737099
6.31246519,60.19110489,24.96917725
2.04938412,60.19110489,24.97098351
3.80993962,60.19110489,24.97279167
4.94783449,60.19110489,24.97640419
6.52798414,60.19110489,24.97821045
44.89507294,60.19110489,24.98001671
9.08969021,60.19110489,25.01795578
11.15560341,60.19110489,25.01976204
8.02612972,60.19110489,25.02156830
6.90876198,60.19110489,25.02337456
7.43321753,60.19110489,25.02518082
6.76596022,60.19110489,25.02698708
13.05714703,60.19110489,25.03240776
2.56004357,60.19110489,25.03421402
2.74674034,60.19110489,25.03602028
7.36654377,60.19110489,25.03963280
26.05191040,60.19110489,25.04505348
11.69836807,60.19110489,25.04685974
7.78272438,60.19110489,25.05047226
17.62204933,60.19200897,24.87704277
17.38884163,60.19200897,24.87884903
15.90986824,60.19200897,24.88065720
13.98845482,60.19200897,24.88246346
2.58166337,60.19200897,24.88426971
4.08437204,60.19200897,24.88607597
17.82145882,60.19200897,24.88968849
8.34667683,60.19200897,24.89149666
8.03217888,60.19200897,24.89330292
4.64862299,60.19200897,24.89510918
13.47859001,60.19200897,24.89691544
4.08154154,60.19200897,24.89872169
5.34778547,60.19200897,24.90233612
10.13216114,60.19200897,24.90414238
6.19388533,60.19200897,24.90594864
5.94109011,60.19200897,24.90775490
6.31218004,60.19200897,24.90956116
21.43712234,60.19200897,24.91136742
6.44723797,60.19200897,24.91317368
23.99236488,60.19200897,24.91498184
29.61678505,60.19200897,24.91859436
36.68283081,60.19200897,24.92040062
16.31821060,60.19200897,24.92220688
39.72568893,60.19200897,24.92401314
23.90773964,60.19200897,24.92582130
21.14340019,60.19200897,24.92762756
26.06704712,60.19200897,24.92943382
11.01965046,60.19200897,24.93124008
20.73010445,60.19200897,24.93304634
1.03495955,60.19200897,24.93485260
29.69752884,60.19200897,24.93665886
15.19209099,60.19200897,24.93846703
22.83512878,60.19200897,24.94027328
6.12252760,60.19200897,24.94207954
6.90609837,60.19200897,24.94388580
16.62317276,60.19200897,24.94569206
21.32894135,60.19200897,24.94749832
12.27487087,60.19200897,24.94930649
4.93426037,60.19200897,24.95111275
16.20243454,60.19200897,24.95291901
1.40991986,60.19200897,24.95472527
0.98200041,60.19200897,24.95653152
3.00210643,60.19200897,24.96014595
4.13788033,60.19200897,24.96195221
15.98863029,60.19200897,24.96375847
5.78200722,60.19200897,24.96556473
2.08505321,60.19200897,24.96737099
13.41039562,60.19200897,24.96917725
1.53219914,60.19200897,24.97098351
5.32394314,60.19200897,24.97279167
7.52420998,60.19200897,24.97640419
9.61306286,60.19200897,24.97821045
4.35756540,60.19200897,25.01614761
5.80789423,60.19200897,25.01795578
3.95419884,60.19200897,25.01976204
8.03432751,60.19200897,25.02156830
13.03034019,60.19200897,25.02337456
7.03326559,60.19200897,25.02518082
46.25112152,60.19200897,25.02698708
4.85049629,60.19200897,25.02879333
6.38119125,60.19200897,25.03240776
2.10480762,60.19200897,25.03421402
3.28147411,60.19200897,25.03602028
4.91442680,60.19200897,25.03782654
8.70223618,60.19200897,25.03963280
2.17594218,60.19200897,25.04144096
22.81019020,60.19200897,25.04324722
1.76299822,60.19200897,25.04505348
17.81875229,60.19200897,25.05769920
17.66352272,60.19290924,24.87162399
16.16892433,60.19290924,24.87343025
21.14695549,60.19290924,24.87884903
7.19466639,60.19290924,24.88065720
13.20615101,60.19290924,24.88246346
3.09453535,60.19290924,24.89330292
13.29078102,60.19290924,24.89510918
14.47378349,60.19290924,24.89691544
7.72711754,60.19290924,24.90233612
5.66160202,60.19290924,24.90414238
5.81895876,60.19290924,24.90594864
10.27529335,60.19290924,24.90775490
11.08011723,60.19290924,24.90956116
15.46053123,60.19290924,24.91136742
17.82862282,60.19290924,24.91317368
21.54599380,60.19290924,24.91498184
16.42992973,60.19290924,24.91678810
25.44072914,60.19290924,24.91859436
25.55818748,60.19290924,24.92401314
10.94934845,60.19290924,24.92582130
26.18517303,60.19290924,24.92762756
22.54035378,60.19290924,24.92943382
32.18478775,60.19290924,24.93124008
28.41909218,60.19290924,24.93304634
18.97410011,60.19290924,24.93485260
20.84188271,60.19290924,24.93665886
58.94655228,60.19290924,24.93846703
14.49570179,60.19290924,24.94027328
10.00846767,60.19290924,24.94207954
9.89650059,60.19290924,24.94388580
36.67450714,60.19290924,24.94569206
5.71711588,60.19290924,24.94749832
11.68459415,60.19290924,24.94930649
8.89779854,60.19290924,24.95111275
12.05286407,60.19290924,24.95291901
12.86760426,60.19290924,24.95472527
1.84414577,60.19290924,24.95653152
4.06360435,60.19290924,24.95833778
7.80340910,60.19290924,24.96014595
15.48092651,60.19290924,24.96195221
10.04782581,60.19290924,24.96375847
17.00392914,60.19290924,24.96556473
5.25380135,60.19290924,24.96737099
1.75928915,60.19290924,24.96917725
2.06324053,60.19290924,24.97098351
9.02909851,60.19290924,24.97640419
4.31939411,60.19290924,24.97821045
7.30290270,60.19290924,24.98001671
25.70882225,60.19290924,24.98182297
4.79033899,60.19290924,25.01434135
1.82841623,60.19290924,25.01614761
6.78072023,60.19290924,25.02156830
12.19365597,60.19290924,25.02337456
11.09475613,60.19290924,25.02518082
15.96761894,60.19290924,25.02698708
16.74311447,60.19290924,25.02879333
16.06378555,60.19290924,25.03060150
4.71159124,60.19290924,25.03240776
13.79227543,60.19290924,25.03421402
11.19464302,60.19290924,25.03602028
5.19285774,60.19290924,25.03782654
4.50069714,60.19290924,25.03963280
4.04130363,60.19290924,25.04324722
5.78902531,60.19290924,25.04505348
2.12470222,60.19290924,25.04866600
2.17707205,60.19290924,25.05047226
0.48427504,60.19381332,24.87343025
3.41643691,60.19381332,24.87523651
14.52901363,60.19381332,24.87704277
4.92949533,60.19381332,24.88246346
5.38335800,60.19381332,24.88426971
3.78111005,60.19381332,24.88788223
10.65299511,60.19381332,24.88968849
8.28866482,60.19381332,24.89149666
14.66893101,60.19381332,24.89330292
15.82542133,60.19381332,24.89510918
9.01214409,60.19381332,24.89691544
4.28227234,60.19381332,24.90052795
8.15545368,60.19381332,24.90233612
10.54690742,60.19381332,24.90414238
20.49225616,60.19381332,24.90594864
7.81932402,60.19381332,24.90775490
9.51939011,60.19381332,24.91498184
17.69826126,60.19381332,24.91678810
18.81711960,60.19381332,24.91859436
27.48941422,60.19381332,24.92040062
21.01802254,60.19381332,24.92943382
34.16164398,60.19381332,24.93124008
22.33435822,60.19381332,24.93304634
18.89158630,60.19381332,24.93485260
12.76682949,60.19381332,24.93665886
13.65005493,60.19381332,24.93846703
7.96350765,60.19381332,24.94027328
9.30924129,60.19381332,24.94207954
4.52216482,60.19381332,24.94388580
9.64450264,60.19381332,24.94569206
19.99341774,60.19381332,24.94749832
6.57796001,60.19381332,24.94930649
2.32571626,60.19381332,24.95111275
9.77947521,60.19381332,24.95291901
19.04334259,60.19381332,24.95472527
4.40838814,60.19381332,24.95653152
7.34548426,60.19381332,24.95833778
1.42437994,60.19381332,24.96014595
2.62574887,60.19381332,24.96195221
14.49725056,60.19381332,24.96375847
0.76099855,60.19381332,24.96556473
8.87640762,60.19381332,24.96737099
4.91024399,60.19381332,24.96917725
6.60489321,60.19381332,24.97640419
12.24879360,60.19381332,24.97821045
40.52768707,60.19381332,24.98001671
35.16878128,60.19381332,24.98182297
10.07217026,60.19381332,24.98363113
3.98003221,60.19381332,25.01614761
10.63971329,60.19381332,25.01795578
4.89055395,60.19381332,25.01976204
3.78370571,60.19381332,25.02156830
23.49935532,60.19381332,25.02337456
11.54088688,60.19381332,25.02698708
15.13147449,60.19381332,25.02879333
11.26892471,60.19381332,25.03060150
8.97392845,60.19381332,25.03240776
8.44936657,60.19381332,25.03421402
2.14028192,60.19381332,25.03602028
5.29596949,60.19381332,25.03782654
2.02029300,60.19381332,25.04144096
10.80143261,60.19381332,25.04685974
3.95947480,60.19381332,25.04866600
5.29522896,60.19381332,25.05227852
15.41155720,60.19471359,24.87162399
6.46459675,60.19471359,24.87343025
4.25645399,60.19471359,24.87523651
9.81676388,60.19471359,24.87704277
5.11737490,60.19471359,24.87884903
12.52820778,60.19471359,24.88065720
24.51239967,60.19471359,24.88246346
4.38946962,60.19471359,24.88426971
11.69678974,60.19471359,24.88607597
16.51572609,60.19471359,24.88968849
13.08386230,60.19471359,24.89149666
5.54372978,60.19471359,24.89330292
4.26477718,60.19471359,24.89510918
12.35709858,60.19471359,24.89691544
24.83351898,60.19471359,24.89872169
10.77190971,60.19471359,24.90052795
14.47339725,60.19471359,24.90233612
16.51349068,60.19471359,24.90414238
46.37791824,60.19471359,24.90594864
22.84651184,60.19471359,24.90775490
27.47901344,60.19471359,24.91498184
14.52744007,60.19471359,24.91678810
17.49001312,60.19471359,24.92040062
19.24249649,60.19471359,24.92220688
26.52492714,60.19471359,24.92401314
25.99085808,60.19471359,24.92943382
15.41044712,60.19471359,24.93124008
22.34739113,60.19471359,24.93304634
9.88534355,60.19471359,24.93485260
17.89052773,60.19471359,24.93665886
16.61633110,60.19471359,24.93846703
24.18652153,60.19471359,24.94027328
9.17456341,60.19471359,24.94207954
10.67667961,60.19471359,24.94388580
13.61554623,60.19471359,24.94569206
5.44277048,60.19471359,24.94749832
1.18672097,60.19471359,24.94930649
9.36185360,60.19471359,24.95111275
4.37261343,60.19471359,24.95291901
5.13575888,60.19471359,24.95472527
8.77824974,60.19471359,24.95653152
3.27664185,60.19471359,24.95833778
2.01437736,60.19471359,24.96014595
15.80447388,60.19471359,24.96375847
2.10228491,60.19471359,24.96556473
2.39116955,60.19471359,24.97279167
2.09902978,60.19471359,24.97640419
5.65120029,60.19471359,24.97821045
6.20781040,60.19471359,24.98182297
1.17840171,60.19471359,24.98363113
44.56964111,60.19471359,25.02337456
9.21963978,60.19471359,25.02518082
11.70016003,60.19471359,25.02698708
15.48237610,60.19471359,25.02879333
13.62524796,60.19471359,25.03060150
11.05493069,60.19471359,25.03240776
3.96849465,60.19471359,25.03421402
2.77139997,60.19471359,25.03602028
4.42478323,60.19471359,25.03782654
3.32061958,60.19471359,25.03963280
2.27894258,60.19471359,25.04144096
6.52133512,60.19471359,25.04324722
4.27127075,60.19471359,25.04685974
2.17552304,60.19471359,25.05589294
7.11679602,60.19561768,24.86981773
21.73447609,60.19561768,24.87162399
8.71902561,60.19561768,24.87343025
4.14395761,60.19561768,24.87523651
20.89433289,60.19561768,24.87704277
3.92121172,60.19561768,24.87884903
5.37721205,60.19561768,24.88065720
4.83730745,60.19561768,24.88246346
7.98418188,60.19561768,24.88426971
12.26929474,60.19561768,24.88607597
10.73418427,60.19561768,24.88788223
12.38814735,60.19561768,24.88968849
7.97661018,60.19561768,24.89149666
4.17540216,60.19561768,24.89330292
3.32589436,60.19561768,24.89510918
8.28942776,60.19561768,24.89691544
6.74520397,60.19561768,24.89872169
18.87750435,60.19561768,24.90052795
18.62081146,60.19561768,24.90233612
39.21493149,60.19561768,24.90414238
10.68900776,60.19561768,24.90594864
2.34031343,60.19561768,24.91678810
38.72982407,60.19561768,24.92220688
21.21250153,60.19561768,24.92401314
9.17473984,60.19561768,24.92582130
9.24927330,60.19561768,24.92762756
24.65758705,60.19561768,24.92943382
16.71383858,60.19561768,24.93304634
19.93961906,60.19561768,24.93485260
17.63678551,60.19561768,24.93665886
10.87079430,60.19561768,24.93846703
15.04884052,60.19561768,24.94388580
15.33855152,60.19561768,24.94569206
5.65478325,60.19561768,24.94749832
4.91750383,60.19561768,24.95111275
2.69884920,60.19561768,24.95291901
8.36283588,60.19561768,24.95472527
3.30685163,60.19561768,24.95653152
1.41924238,60.19561768,24.95833778
0.98891938,60.19561768,24.96014595
14.45252705,60.19561768,24.96195221
2.06195045,60.19561768,24.96375847
5.44416761,60.19561768,24.97459793
11.78554440,60.19561768,24.98363113
12.44477177,60.19561768,25.02518082
13.95041656,60.19561768,25.02879333
6.01719666,60.19561768,25.03060150
19.36305046,60.19561768,25.03240776
3.10115242,60.19561768,25.03602028
9.01875114,60.19561768,25.03782654
11.67835140,60.19561768,25.03963280
7.39363241,60.19561768,25.05408669
2.40866375,60.19561768,25.05589294
13.25225067,60.19651794,24.87343025
13.48512650,60.19651794,24.87704277
6.07949781,60.19651794,24.88065720
22.46879196,60.19651794,24.88246346
13.24160862,60.19651794,24.88426971
12.82366562,60.19651794,24.88607597
11.33334064,60.19651794,24.88968849
12.20144558,60.19651794,24.89149666
3.80668831,60.19651794,24.89330292
2.68726230,60.19651794,24.89510918
34.25355530,60.19651794,24.89691544
9.84132576,60.19651794,24.89872169
44.22890091,60.19651794,24.90052795
15.03733063,60.19651794,24.90233612
5.41615057,60.19651794,24.90775490
33.70734024,60.19651794,24.91498184
2.93018818,60.19651794,24.91678810
11.79544830,60.19651794,24.92220688
11.25804615,60.19651794,24.92401314
29.90904999,60.19651794,24.92582130
21.11282539,60.19651794,24.92762756
28.67881393,60.19651794,24.92943382
9.16569614,60.19651794,24.93304634
18.93375397,60.19651794,24.93485260
12.23576832,60.19651794,24.93665886
16.18601608,60.19651794,24.93846703
22.85248947,60.19651794,24.94027328
9.68414497,60.19651794,24.94207954
19.61764717,60.19651794,24.94388580
0.58684653,60.19651794,24.94569206
7.32661200,60.19651794,24.94749832
6.14965487,60.19651794,24.94930649
12.50799084,60.19651794,24.95111275
10.58923244,60.19651794,24.95291901
1.46389186,60.19651794,24.95472527
1.24511504,60.19651794,24.95833778
1.28640640,60.19651794,24.96014595
5.59202957,60.19651794,24.96195221
8.31845570,60.19651794,24.96375847
0.48863372,60.19651794,24.96917725
20.47501945,60.19651794,24.97279167
6.42269182,60.19651794,24.97459793
8.24978161,60.19651794,24.97640419
16.75092697,60.19651794,24.97821045
33.82501221,60.19651794,24.98001671
7.30643702,60.19651794,24.98182297
40.84877014,60.19651794,24.98363113
8.11812401,60.19651794,25.02879333
3.95655155,60.19651794,25.03060150
3.34338617,60.19651794,25.03240776
31.77012825,60.19651794,25.03421402
2.42397618,60.19651794,25.03782654
2.77690125,60.19651794,25.04324722
10.84339333,60.19651794,25.04866600
12.36109257,60.19651794,25.05047226
16.45509529,60.19651794,25.05408669
76.44429779,60.19741821,24.83368683
11.03206825,60.19741821,24.86801147
0.52424604,60.19741821,24.87162399
3.77347493,60.19741821,24.87343025
15.91639328,60.19741821,24.87523651
6.93810034,60.19741821,24.87704277
10.34388447,60.19741821,24.87884903
12.99085236,60.19741821,24.88065720
1.94099331,60.19741821,24.88246346
11.65492821,60.19741821,24.88426971
4.19499922,60.19741821,24.88607597
11.70223618,60.19741821,24.89149666
0.40317997,60.19741821,24.89330292
2.22837448,60.19741821,24.89691544
6.36977386,60.19741821,24.89872169
12.40954781,60.19741821,24.90052795
18.68289757,60.19741821,24.90233612
25.94226646,60.19741821,24.90414238
13.81147766,60.19741821,24.90956116
3.79227138,60.19741821,24.91498184
28.09706688,60.19741821,24.92220688
29.48741150,60.19741821,24.92401314
23.91887474,60.19741821,24.92582130
24.12762833,60.19741821,24.92762756
13.50263119,60.19741821,24.92943382
25.53669167,60.19741821,24.93124008
23.96985817,60.19741821,24.93304634
11.99256420,60.19741821,24.93485260
7.59513187,60.19741821,24.93665886
27.50406456,60.19741821,24.94027328
14.66073418,60.19741821,24.94207954
2.55043292,60.19741821,24.94388580
7.66863489,60.19741821,24.94569206
9.99609852,60.19741821,24.94749832
7.73023224,60.19741821,24.94930649
9.79166889,60.19741821,24.95111275
1.49698269,60.19741821,24.95291901
0.19874679,60.19741821,24.95472527
3.14383817,60.19741821,24.95833778
2.18179536,60.19741821,24.96014595
5.10393858,60.19741821,24.96195221
0.83565021,60.19741821,24.96375847
1.85207796,60.19741821,24.96556473
1.02103126,60.19741821,24.96917725
1.05381060,60.19741821,24.97098351
0.61820269,60.19741821,24.97279167
1.36976123,60.19741821,24.97459793
8.02403355,60.19741821,24.98001671
3.02526236,60.19741821,24.98363113
13.95453739,60.19741821,25.02698708
46.27938461,60.19741821,25.02879333
2.26565695,60.19741821,25.03060150
7.66725922,60.19741821,25.03240776
12.51845837,60.19741821,25.03421402
1.81189167,60.19741821,25.04324722
1.90412784,60.19741821,25.04505348
2.59277558,60.19741821,25.04866600
2.33215737,60.19741821,25.05227852
13.88115501,60.19741821,25.05408669
21.51080894,60.19741821,25.05589294
29.26995468,60.19832230,24.86620331
6.06139565,60.19832230,24.86801147
53.82522583,60.19832230,24.87162399
15.20110607,60.19832230,24.87343025
7.44545126,60.19832230,24.87523651
12.48142433,60.19832230,24.87704277
32.72779465,60.19832230,24.87884903
3.15798974,60.19832230,24.88065720
3.19550610,60.19832230,24.88246346
6.97039795,60.19832230,24.88426971
0.06796298,60.19832230,24.88788223
2.89636159,60.19832230,24.89149666
14.27415848,60.19832230,24.89330292
2.61396503,60.19832230,24.89691544
3.19210625,60.19832230,24.89872169
19.50149536,60.19832230,24.90052795
11.93540478,60.19832230,24.90233612
7.31472826,60.19832230,24.90414238
1.52763891,60.19832230,24.90594864
39.35897827,60.19832230,24.91678810
38.52566147,60.19832230,24.92220688
7.47396088,60.19832230,24.92401314
30.03942680,60.19832230,24.92582130
16.64315987,60.19832230,24.92762756
20.02079582,60.19832230,24.92943382
17.56772232,60.19832230,24.93124008
22.57516289,60.19832230,24.93304634
17.56399918,60.19832230,24.93485260
10.29304028,60.19832230,24.93665886
19.06908417,60.19832230,24.93846703
17.24466515,60.19832230,24.94027328
9.78484058,60.19832230,24.94207954
5.60907745,60.19832230,24.94388580
7.06796646,60.19832230,24.94569206
10.39218998,60.19832230,24.94749832
8.62410545,60.19832230,24.94930649
1.87624073,60.19832230,24.95472527
0.80972499,60.19832230,24.95653152
21.77180099,60.19832230,24.96014595
13.10395718,60.19832230,24.96195221
2.88608670,60.19832230,24.96375847
4.28462839,60.19832230,24.96556473
14.80815887,60.19832230,24.96737099
7.79364729,60.19832230,24.96917725
2.53747773,60.19832230,24.97098351
4.72157431,60.19832230,24.97459793
0.71891779,60.19832230,24.98001671
5.67295742,60.19832230,25.03060150
7.09369421,60.19832230,25.03240776
5.71684265,60.19832230,25.03421402
39.51110458,60.19832230,25.03602028
14.06863689,60.19832230,25.03963280
4.11564779,60.19832230,25.04144096
21.31760788,60.19832230,25.04324722
8.51445675,60.19832230,25.04505348
2.33513713,60.19832230,25.04685974
0.09924403,60.19832230,25.04866600
12.84242821,60.19832230,25.05047226
13.49713612,60.19832230,25.05227852
3.39280653,60.19832230,25.05589294
14.85971069,60.19832230,25.05769920
33.38825226,60.19922256,24.85897827
12.50671577,60.19922256,24.86078453
4.92417765,60.19922256,24.86439705
37.65287399,60.19922256,24.86620331
33.19942856,60.19922256,24.86801147
16.69782066,60.19922256,24.86981773
20.79161835,60.19922256,24.87162399
8.10027790,60.19922256,24.87343025
3.83467054,60.19922256,24.87523651
16.79466057,60.19922256,24.87704277
2.68180132,60.19922256,24.87884903
9.88144875,60.19922256,24.88065720
15.15515423,60.19922256,24.88246346
13.02196026,60.19922256,24.88426971
37.49365616,60.19922256,24.89149666
1.44970107,60.19922256,24.89510918
5.20270967,60.19922256,24.89872169
15.87658596,60.19922256,24.90052795
19.66279984,60.19922256,24.90233612
12.09300518,60.19922256,24.90414238
5.38026571,60.19922256,24.90594864
13.15587425,60.19922256,24.90775490
6.00941515,60.19922256,24.90956116
9.78045368,60.19922256,24.91317368
3.73615146,60.19922256,24.91678810
9.06363678,60.19922256,24.91859436
32.98402405,60.19922256,24.92040062
30.62109756,60.19922256,24.92220688
23.86511993,60.19922256,24.92401314
35.31043243,60.19922256,24.92582130
28.36281204,60.19922256,24.92762756
10.47989082,60.19922256,24.92943382
25.90403557,60.19922256,24.93124008
22.26365471,60.19922256,24.93304634
19.61343384,60.19922256,24.93485260
21.47658730,60.19922256,24.93665886
21.75912094,60.19922256,24.93846703
18.99506760,60.19922256,24.94027328
5.87302303,60.19922256,24.94207954
11.11932087,60.19922256,24.94388580
9.63656425,60.19922256,24.94569206
14.57018280,60.19922256,24.94749832
0.88295686,60.19922256,24.95111275
0.93337935,60.19922256,24.95291901
9.59623814,60.19922256,24.95472527
1.28674066,60.19922256,24.95653152
4.45617819,60.19922256,24.95833778
2.97308683,60.19922256,24.96014595
14.38008213,60.19922256,24.96195221
2.10098505,60.19922256,24.96375847
1.11362934,60.19922256,24.96737099
11.62216854,60.19922256,24.96917725
2.14653015,60.19922256,24.97098351
54.60949707,60.19922256,24.98001671
8.51276493,60.19922256,25.03060150
57.86570358,60.19922256,25.03240776
4.13190413,60.19922256,25.03421402
8.50695705,60.19922256,25.03602028
6.03030348,60.19922256,25.03782654
13.56978607,60.19922256,25.03963280
9.16074848,60.19922256,25.04144096
3.12175918,60.19922256,25.04324722
13.87928391,60.19922256,25.04866600
4.73624659,60.19922256,25.05047226
2.35950613,60.19922256,25.05227852
16.11067772,60.19922256,25.05769920
1.50576377,60.19922256,25.05950546
9.96150494,60.20012665,24.85897827
13.16758347,60.20012665,24.86078453
44.20658112,60.20012665,24.86439705
10.74863243,60.20012665,24.86620331
15.00026131,60.20012665,24.86801147
13.86006641,60.20012665,24.86981773
